name,Lat,Long,fclass
H-E-B Pharmacy,29.5309727,-98.5597914,pharmacy
River boat boarding,29.4432345,-98.4814736,attraction
Cole High School,29.4793243,-98.4187821,school
Cole Middle School,29.4793451,-98.4195392,school
Mi Sierra Jalisco,29.4731855,-98.577423,restaurant
Little Blue Hole,29.4705734,-98.4706771,attraction
H-E-B Pharmacy,29.5152406,-98.5245314,pharmacy
H-E-B Pharmacy,29.6646377,-98.6337679,pharmacy
H-E-B Pharmacy,29.3538499,-98.4332264,pharmacy
H-E-B Pharmacy,29.3801372,-98.4585707,pharmacy
H-E-B Pharmacy,29.4196554,-98.6528981,pharmacy
H-E-B Pharmacy,29.5540691,-98.6620641,pharmacy
H-E-B Pharmacy,29.3603246,-98.5336816,pharmacy
H-E-B Pharmacy,29.6065487,-98.5101264,pharmacy
H-E-B Pharmacy,29.4341029,-98.7030183,pharmacy
H-E-B Pharmacy,29.6416368,-98.4568692,pharmacy
H-E-B Pharmacy,29.5074857,-98.4587228,pharmacy
H-E-B Pharmacy,29.4285279,-98.524349,pharmacy
H-E-B Pharmacy,29.3980416,-98.5147429,pharmacy
H-E-B Pharmacy,29.4652596,-98.5257203,pharmacy
H-E-B Pharmacy,29.4248715,-98.462586,pharmacy
H-E-B Pharmacy,29.4704468,-98.4965039,pharmacy
H-E-B Pharmacy,29.3576958,-98.5019093,pharmacy
H-E-B Pharmacy,29.4465283,-98.5423561,pharmacy
H-E-B Pharmacy,29.3803922,-98.6361892,pharmacy
H-E-B Pharmacy,29.5035463,-98.5002997,pharmacy
H-E-B Pharmacy,29.5464877,-98.3117683,pharmacy
H-E-B Pharmacy,29.4175164,-98.5542545,pharmacy
H-E-B Pharmacy,29.561737,-98.5883524,pharmacy
H-E-B Pharmacy,29.4933359,-98.4308065,pharmacy
H-E-B Pharmacy,29.4792903,-98.3596157,pharmacy
H-E-B Pharmacy,29.5768344,-98.4397126,pharmacy
H-E-B Pharmacy,29.4144031,-98.4064202,pharmacy
H-E-B Pharmacy,29.5196322,-98.6437535,pharmacy
H-E-B Pharmacy,29.4823526,-98.5949051,pharmacy
H-E-B Pharmacy,29.5692572,-98.3868986,pharmacy
H-E-B Pharmacy,29.5095608,-98.3698346,pharmacy
H-E-B Pharmacy,29.4856182,-98.6646127,pharmacy
H-E-B Pharmacy,29.4980131,-98.4689258,pharmacy
H-E-B Pharmacy,29.5493753,-98.4072327,pharmacy
El Bucanero,29.4168214,-98.6553107,restaurant
Subway,29.4168453,-98.6517098,fast_food
Oakgate Grocery,29.539416,-98.5527323,supermarket
Marias Pizza,29.5394673,-98.5529898,restaurant
Burger King,29.5106517,-98.3903594,fast_food
Pizza Hut,29.5106587,-98.384724,restaurant
Subway,29.5465355,-98.6155394,fast_food
Church's Chicken,29.4887959,-98.5255018,fast_food
Starbucks,29.4363659,-98.6496527,cafe
Chipotle,29.436304,-98.6494113,fast_food
AT&T,29.4363753,-98.6495146,mobile_phone_shop
AT&T,29.4548986,-98.470679,mobile_phone_shop
Firstmark Credit Union,29.3584377,-98.534584,bank
Rudy's Country Store & Bar-B-Q,29.5805559,-98.3100295,restaurant
Early Bird Coffee,29.54999,-98.5810315,cafe
Acting Up Creative Drama Academy,29.557194,-98.6698772,theatre
Subway,29.5484954,-98.5756219,fast_food
Mail center,29.5487266,-98.5768702,post_box
Papouli's Greek Grill,29.5462485,-98.5760873,restaurant
Schlotzsky's Deli,29.5176369,-98.4105016,fast_food
wienerschnitzel,29.5173967,-98.4104992,fast_food
Bill Miller Bar-B-Q,29.4846165,-98.6039788,restaurant
Taco Cabana,29.4838413,-98.6047271,fast_food
Sonic,29.484962,-98.6036945,fast_food
Noodle Hut,29.4372812,-98.684239,fast_food
Schlotzsky's,29.5046718,-98.4984732,fast_food
Subway,29.4190655,-98.6544619,fast_food
Rio Loco,29.4523662,-98.6971697,attraction
The Great White,29.4522564,-98.6963838,attraction
Max's Wine Dive,29.4964873,-98.4784154,restaurant
Abandoned Mill,29.4160144,-98.4937553,ruins
None,29.400469,-98.4889064,shelter
None,29.4421025,-98.4818849,shelter
The Grotto by Carlos Cortes,29.4406076,-98.4824613,artwork
None,29.4333521,-98.4847951,shelter
Hugman Dam,29.431808,-98.4879062,ruins
Dam,29.4357761,-98.481755,ruins
Sandwich De Paris,29.5006659,-98.5766871,fast_food
Domino's,29.6768866,-98.6380131,fast_food
H-E-B Pharmacy,29.5465654,-98.5108181,pharmacy
H-E-B Pharmacy,29.4910696,-98.7021864,pharmacy
Chester's Hamburger,29.593674,-98.4738467,restaurant
cjautosales llc,29.4093066,-98.5569607,car_dealership
Bahama Bucks,29.6737166,-98.6358722,fast_food
H-E-B Pharmacy,29.6627481,-98.5004207,pharmacy
Broadway Bank,29.6658528,-98.6325998,bank
Great Clips,29.665993,-98.6325744,hairdresser
Leon Springs Family Dental,29.6641937,-98.6334115,dentist
Thrifty Liquor,29.6642875,-98.6321213,beverages
Victory Martial Arts,29.6641817,-98.6329644,sports_centre
Yummi Japanese Restaurant,29.6643088,-98.6334765,restaurant
Sustenio,29.6103739,-98.6066504,restaurant
Local Coffee,29.6143098,-98.4839842,cafe
Lion & Rose,29.6147634,-98.4851529,pub
Local Coffee,29.4421564,-98.4796287,cafe
One Lucky Duck,29.4424759,-98.4798274,cafe
Merit Coffee,29.4807561,-98.4653148,cafe
The Synergy Studio,29.4431701,-98.4784997,sports_centre
Panda Express,29.3521538,-98.4363982,fast_food
CVS Pharmacy,29.4851384,-98.3465052,pharmacy
McDonald's,29.4927529,-98.4348711,fast_food
Panda Express,29.4925432,-98.435327,fast_food
Schilo's Delicatessen,29.4236354,-98.4882124,restaurant
Office Depot,29.4374807,-98.6459053,stationery
Subway,29.5999399,-98.4172237,fast_food
Paula Deen's Family Kitchen,29.6114381,-98.6007794,restaurant
Starbucks,29.6126882,-98.6022319,cafe
Chama Gaucha,29.6101222,-98.4977818,restaurant
TJ Maxx,29.6106357,-98.594349,department_store
Trek,29.4809613,-98.4654316,bicycle_shop
Olde Espada Dam Marker,29.3462898,-98.4656127,memorial
Tropical Smoothie Cafe,29.5511228,-98.6634734,fast_food
Urban Bricks,29.6092392,-98.5968323,fast_food
Zoës Kitchen,29.6090946,-98.5971231,fast_food
Subway,29.5746883,-98.5955713,fast_food
Buffalo Wild Wings,29.56272,-98.5992982,restaurant
Cedar Mediterranean Grill,29.5627568,-98.6004057,restaurant
Thai Bistro & Sushi,29.5633735,-98.600932,restaurant
The UPS Store,29.4374302,-98.6522609,post_office
Image Dance,29.5482696,-98.4075813,sports_centre
Commonwealth Coffeehouse & Bakery,29.436088,-98.4802888,cafe
Ocho,29.4309475,-98.4897974,restaurant
Whiskey Cake,29.5932101,-98.6113275,restaurant
John the Greek Restaurant,29.592018,-98.4709964,restaurant
Lucky Liquor,29.5343472,-98.6807832,beverages
Oak Hills Child Development and Learning Center,29.5217072,-98.570222,kindergarten
Building Sanctuaries,29.3182992,-98.4509841,tourist_info
Defending the Faithful,29.3185527,-98.4512723,tourist_info
Espada Mission,29.3176681,-98.4505809,tourist_info
Mastering New Mysteries,29.3175047,-98.4505076,tourist_info
San Antonio Missions,29.317342,-98.4503718,tourist_info
The Church,29.3179571,-98.4508758,tourist_info
Mission Concepcion,29.3904245,-98.4916148,tourist_info
The Mission Road,29.3903636,-98.4915337,tourist_info
Indian Quarters,29.3615965,-98.4810194,tourist_info
Mill and Acequia,29.362737,-98.4798736,tourist_info
Mission San Jose,29.3610578,-98.4798884,tourist_info
Rose Window,29.3621113,-98.4797965,tourist_info
The Church,29.3625913,-98.4801189,tourist_info
The Convento,29.3618974,-98.4795441,tourist_info
Royal Roads,29.360546,-98.4799544,tourist_info
Colonial Room,29.4244593,-98.4862585,restaurant
Mission Concepcion SWell Cycle,29.3899492,-98.4917089,bicycle_rental
Luciano Pizzeria,29.5926499,-98.6135932,restaurant
Lion and Rose,29.6098153,-98.5988319,restaurant
Bank of America,29.4672205,-98.4989463,bank
Viva Villa,29.424685,-98.4994478,fast_food
Jamba,29.4386546,-98.6555635,fast_food
Freshëns,29.5844133,-98.6181425,fast_food
Concepcion Park SWell Cycle,29.388143,-98.4974105,bicycle_rental
Roosevelt Park SWell Cycle,29.4005801,-98.4885651,bicycle_rental
Blue Star SWell Cycle,29.4095119,-98.49504,bicycle_rental
The Luxury SWell Cycle,29.4361624,-98.4805396,bicycle_rental
BCycle,29.4377271,-98.4808424,bicycle_rental
Pearl at Hotel Emma SWell Cycle,29.4433017,-98.4809945,bicycle_rental
1800 Broadway SWell Cycle,29.4429256,-98.4766524,bicycle_rental
EyeTx,29.4334744,-98.7047037,optician
Subway,29.3314354,-98.6261296,fast_food
cruise America,29.4084259,-98.5154321,car_rental
Candlewood Suites San Antonio Airport,29.5347687,-98.4913125,hotel
Town House Motel - Airport,29.5155569,-98.4603377,motel
Fireside Inn San Antonio / Ft. Sam Houston,29.4897707,-98.4432102,motel
Knights Inn San Antonio/Fort Sam Houston,29.4873034,-98.4483186,motel
Rodeway Inn near Ft. Sam Houston,29.487062,-98.4488116,motel
Steel Motel Three,29.4857317,-98.4515352,motel
Arthritis Associates P A,29.5185985,-98.5581521,doctors
Subway,29.5726749,-98.6479165,fast_food
Starbucks,29.5695797,-98.6503078,cafe
UT Dentistry,29.5150325,-98.580095,dentist
Bakery Lorraine,29.4422847,-98.4800498,bakery
Larder,29.442501,-98.4810557,cafe
James Avery Jewelry,29.4920839,-98.7085048,jeweller
James Avery Jewelry,29.4703016,-98.6205763,jeweller
James Avery Jewelry,29.57671,-98.3397773,jeweller
James Avery Jewelry,29.6096705,-98.5113787,jeweller
James Avery Jewelry,29.6084899,-98.5980448,jeweller
James Avery Jewelry,29.6534621,-98.4478933,jeweller
James Avery Jewelry,29.3545032,-98.5307987,jeweller
James Avery Jewelry,29.4965954,-98.4796448,jeweller
James Avery Jewelry,29.3511203,-98.4354434,jeweller
Homewood Suites by Hilton San Antonio Airport,29.5186346,-98.4638361,hotel
Texas Land & Cattle,29.5194156,-98.4900303,restaurant
Ross,29.4921453,-98.551253,department_store
Walmart Pharmacy,29.5475561,-98.3087515,pharmacy
James Avery Jewelry,29.4845241,-98.3513247,jeweller
Panchitos,29.4684514,-98.4914869,restaurant
Schlotzsky's,29.6389062,-98.4583144,fast_food
Le Nails & Spa,29.493694,-98.707553,beauty_shop
Starbucks,29.4243615,-98.4866278,cafe
Ghalia Dresses,29.5037358,-98.4987148,clothes
Tim's Oriental and Seafood Market,29.5008697,-98.6243538,supermarket
Planet Bike,29.4895409,-98.6099966,bicycle_shop
ROL playground,29.4254205,-98.6246518,playground
Chock Dee Asian Food Store,29.54621,-98.2880784,supermarket
Ancira Kia,29.4870478,-98.6066814,car_dealership
"Sari-Sari Filipino Restaurant, Market, & Bakery",29.4858741,-98.6029893,restaurant
Kung Fu Noodles,29.4964048,-98.6187355,restaurant
Tiago's Cabo Grille,29.4373998,-98.6521522,fast_food
Luciano Pizzeria,29.4386844,-98.6556313,restaurant
Cricket Wireless,29.4370348,-98.6801251,mobile_phone_shop
Metro by T-Mobile,29.4371936,-98.6796229,mobile_phone_shop
Fresh Donuts,29.4894213,-98.4417801,fast_food
Taco Cabana,29.4894511,-98.4438977,fast_food
The Bubble Bath,29.4906465,-98.4413308,car_wash
L&L Hawaiian Grill,29.4893948,-98.4418854,fast_food
Target,29.4893531,-98.4471948,department_store
Potranco Branch,29.4424677,-98.6608221,library
Bandera Family Health Care,29.5827936,-98.6412641,doctors
Starbucks,29.506939,-98.5754128,cafe
Magic Time Machine,29.5159011,-98.4609205,restaurant
La Fonda Alamo Heights,29.515017,-98.4611916,restaurant
San Antonio Petroleum Club,29.5185749,-98.4576969,restaurant
Fuddruckers,29.5181756,-98.4602303,restaurant
Formosa Garden,29.516985,-98.458037,restaurant
Raffles Restaurant and Bar,29.5167909,-98.456693,restaurant
Cibolo Canyon Amenity Center,29.6614939,-98.4228886,sports_centre
Universal City Animal Care & Control,29.560573,-98.3238869,veterinary
Sprint,29.4387041,-98.6557065,mobile_phone_shop
Cavender Toyota,29.4799326,-98.6019811,car_dealership
Genghis Grill,29.4387952,-98.6559586,fast_food
Knockouts,29.4387602,-98.6558714,hairdresser
Wingstop,29.4387357,-98.655795,fast_food
Merit Coffee Co.,29.6660362,-98.6326319,cafe
None,29.4594758,-98.6984246,shelter
None,29.4593426,-98.6984118,shelter
None,29.4596069,-98.6984423,shelter
None,29.4592372,-98.6983279,shelter
Mario's,29.4198707,-98.5328365,convenience
Papa John's,29.4355628,-98.6867111,fast_food
Russo's Coal-Fired Italian Kitchen,29.6100719,-98.5992705,restaurant
Mash'd,29.6096603,-98.5985986,restaurant
The General Public,29.6095892,-98.5980528,restaurant
Hopdoddy,29.6093583,-98.5984873,restaurant
Thrifty,29.5190555,-98.4673614,car_rental
Sunken Garden Gate,29.4607362,-98.4771784,artwork
Whataburger,29.4238835,-98.488942,fast_food
The Drinkery,29.5166212,-98.5958052,bar
voodoo,29.4051929,-98.4730262,artwork
Bike World,29.5834202,-98.4770838,bicycle_shop
The Lost Cajun,29.5721097,-98.5970413,restaurant
T-Mobile,29.5637243,-98.5883967,mobile_phone_shop
Wing Daddy's Sauce House,29.5638363,-98.5880645,restaurant
HuHot Mongolian Grill,29.561351,-98.5915926,fast_food
Little Caesars,29.5632221,-98.5881604,fast_food
Pho Hung Cuong,29.5623099,-98.5929977,restaurant
46th Street Pizza,29.5625222,-98.5930433,restaurant
Einstein Bros. Bagels,29.5626657,-98.5930514,fast_food
Pizza Hut,29.3809972,-98.6390572,restaurant
Great Clips,29.4371893,-98.6845811,hairdresser
Shipley Do-Nuts,29.4439866,-98.6600335,fast_food
Baldy's,29.3759439,-98.2997109,restaurant
Tacos N Salsa,29.593012,-98.5864672,fast_food
YMCA,29.442139,-98.6610943,sports_centre
Cricket Wireless,29.4390866,-98.6566874,mobile_phone_shop
Freebirds,29.439131,-98.6568269,fast_food
Great Clips,29.4390971,-98.656729,hairdresser
Five Guys,29.439027,-98.6565104,fast_food
Jersey Mike's Subs,29.4389932,-98.6564313,fast_food
Rose Nail & Spa,29.4389675,-98.6563575,beauty_shop
ChilAngus,29.4389453,-98.6562945,restaurant
First Watch,29.4389137,-98.6561577,restaurant
Sprint,29.4450774,-98.6690122,mobile_phone_shop
Fountain at Alamo Cement Company,29.497521,-98.4792365,fountain
James Avery Jewelry,29.5184339,-98.4965251,jeweller
James Avery Jewelry,29.597456,-98.3504301,jeweller
James Avery Jewelry,29.4691627,-98.6209828,jeweller
Jamba,29.4918493,-98.7078849,fast_food
Subway,29.6690919,-98.635097,fast_food
First Course Salad Kitchen,29.6469362,-98.6228299,fast_food
Cuppencake,29.6489922,-98.6243132,bakery
Silo,29.6490412,-98.6243869,restaurant
Casa La Bonita,29.6603414,-98.628936,restaurant
Albi’s Vite,29.6659747,-98.6340724,restaurant
Style America,29.4934095,-98.7072634,hairdresser
Visionworks,29.493371,-98.7071546,optician
Charles A. James Bicycle,29.4279006,-98.4939854,bicycle_shop
Chipotle,29.4237123,-98.4869984,fast_food
CVS Pharmacy,29.4240073,-98.4897435,pharmacy
San Antonio Detours,29.4521266,-98.4966296,travel_agent
BurgerFi,29.5484047,-98.6627585,fast_food
Subway,29.5483487,-98.6627049,fast_food
Shipley Do-Nuts,29.5330241,-98.589918,fast_food
Hair Works Beauty Salon & Spa,29.4875517,-98.5968652,beauty_shop
Timeless Nails & Spa,29.4451942,-98.6602414,beauty_shop
Phone Fixers,29.4452269,-98.6601663,mobile_phone_shop
Vietnamese Express,29.4452385,-98.6601099,fast_food
Krispy Kreme,29.4451755,-98.6603178,fast_food
"""Kelly No. 2"" Flight Line",29.3845099,-98.5741907,memorial
Dimassi's Mediterranean Buffet,29.496946,-98.5570395,restaurant
The Shops at Sandy Oaks,29.1788451,-98.4234096,market_place
Municipal Building,29.1910318,-98.4031014,town_hall
Red McCombs Superior Hyundai,29.4874946,-98.5802136,car_dealership
Jefferson Dental Care,29.436986,-98.6816105,dentist
Thai Hut,29.4357573,-98.6856768,restaurant
Stout's Pizza Co.,29.5140611,-98.6966458,restaurant
Credit Human,29.5150358,-98.6963206,bank
Luminous Nails & Spa,29.5138409,-98.6967173,beauty_shop
Service Cuts Barbershop,29.5137802,-98.696748,hairdresser
Pop's A Liquor 4,29.5134535,-98.6968909,beverages
Smokey Mo's,29.5133701,-98.6970305,restaurant
Papa John's,29.5573386,-98.6649299,fast_food
Verizon,29.5573059,-98.6649781,mobile_phone_shop
Jimmy John's,29.4910351,-98.7078326,fast_food
TJ Maxx,29.5161847,-98.4803004,department_store
Feliz Modern,29.4708433,-98.4925678,furniture_shop
Mockingbird Handprints,29.4098383,-98.4957142,artwork
San Angel Folk Art,29.4093639,-98.4959791,gift_shop
Joyeux Home Decor,29.4776082,-98.4918624,furniture_shop
The Tiny Finch,29.4421475,-98.4795603,gift_shop
Five Broads Off Broadway,29.4828098,-98.459758,furniture_shop
At Home,29.5141995,-98.4793995,furniture_shop
el Bucanero,29.5810235,-98.5179048,restaurant
Choice Leather Seating,29.5169404,-98.4573614,furniture_shop
Star Furniture,29.5597061,-98.5912548,furniture_shop
Z Galleries,29.5925313,-98.6116042,furniture_shop
Choice Leather Furniture,29.5579276,-98.5901032,furniture_shop
Bassett Furniture Direct,29.6091559,-98.5972991,furniture_shop
Domino's,29.4372336,-98.6794326,fast_food
Architectural Granite Marble,29.5655438,-98.4174201,furniture_shop
Fergusons,29.5530543,-98.4916516,doityourself
EOG Resources,29.6163668,-98.4594192,attraction
River City Flooring,29.5650494,-98.4165689,doityourself
La-Z-Boy,29.561373,-98.588052,furniture_shop
The Tile Shop,29.5660422,-98.5879516,furniture_shop
Magic Stones,29.464283,-98.4831291,artwork
TJ Maxx,29.5713273,-98.3226928,department_store
Diva Nails & Spa,29.4353258,-98.7153402,beauty_shop
RealPho,29.4360411,-98.7152864,restaurant
Conroy's,29.7205782,-98.664682,bar
Woodlawn Lake Park Entrance,29.4547371,-98.5349204,artwork
Spineway,29.4507133,-98.5349751,artwork
Woodlawn Lake Lighthouse,29.4509543,-98.5329706,artwork
Niki's Cafe,29.4890814,-98.5761112,fast_food
Home Improvement Warehouse,29.4830004,-98.5970405,doityourself
Metro by T-Mobile,29.4831031,-98.59685,mobile_phone_shop
Office Depot,29.4828486,-98.5945675,stationery
Jimmy John's,29.5627234,-98.4813675,fast_food
Office Depot,29.5629357,-98.4812388,stationery
Verizon,29.5632856,-98.4811476,mobile_phone_shop
Hertz,29.5595807,-98.4827918,car_rental
Broadway Bank,29.5624294,-98.4814721,bank
Starbucks,29.5569058,-98.5170557,cafe
Thai Lao Orchid,29.5158334,-98.5945771,restaurant
H-E-B Pharmacy,29.4864209,-98.731977,pharmacy
Baptist Emergency Hospital,29.5879659,-98.4734443,hospital
South Texas Oral Surgery,29.4972024,-98.7019041,dentist
Bob Mills Furniture,29.5601759,-98.5873627,furniture_shop
La Panaderia,29.5134419,-98.4664477,bakery
The Angry Elephant,29.6602738,-98.6295609,bar
Kin Thai & Sushi,29.6483593,-98.624462,restaurant
H-E-B Pharmacy,29.5954423,-98.4169583,pharmacy
Focal Point Vision - Alamo Heights,29.5080864,-98.4727511,doctors
Subway,29.4263402,-98.7960032,fast_food
Beak Cycle,29.5817996,-98.6170369,bicycle_rental
George's Keep,29.6108819,-98.6066562,pub
Uniko,29.6100343,-98.6063457,restaurant
Piatti,29.6098151,-98.6060259,restaurant
Ruth's Chris,29.6103164,-98.6059012,restaurant
None,29.562905,-98.6964569,shelter
McCombs Ford West,29.4560677,-98.6289494,car_dealership
Local Coffee,29.5979028,-98.5632433,cafe
Howdy Child,29.4418657,-98.4806621,fast_food
Park Bar,29.442,-98.4806769,pub
Wonderslice,29.4418773,-98.4807211,fast_food
Henbit,29.4418572,-98.4805907,fast_food
Freight Fried Chicken,29.4418517,-98.480524,fast_food
Chilaquil,29.4418458,-98.4804609,fast_food
Southerleigh,29.442522,-98.4807104,restaurant
Botika,29.442536,-98.4799621,restaurant
Deol Bar,29.5889665,-98.6242408,pub
Kung Fu Tea,29.5891811,-98.6307102,cafe
Domino's,29.5890097,-98.6233141,fast_food
UTSA Police Department,29.5850888,-98.6212944,police
P.O.D. Market,29.584287,-98.6180254,convenience
Sushic,29.5844784,-98.618114,fast_food
Panda Express,29.5836955,-98.6206426,fast_food
Campus Tech Store,29.5838981,-98.6203864,computer_shop
RowdyMart,29.5837873,-98.6200015,convenience
Subway,29.5843652,-98.6180871,fast_food
Chick-fil-A,29.5844392,-98.6181924,fast_food
Starbucks,29.5841768,-98.6179309,cafe
Dragon Bowl Z,29.5844211,-98.6180925,fast_food
Freshëns,29.5844112,-98.6182587,fast_food
Einstein Bros. Bagels,29.5819982,-98.6176573,fast_food
Westover Hills Clinic,29.4533923,-98.6828095,clinic
Pinnacle Kids Academy,29.4361685,-98.6882436,school
HealthTexas - Ingram Park,29.4459719,-98.6380059,clinic
Yayas Thai Restaurant,29.4416052,-98.6663018,fast_food
Dunkin',29.4413366,-98.6664869,fast_food
Arby's,29.4416952,-98.6656956,fast_food
305 East Houston SWell Cycle,29.4265235,-98.4893203,bicycle_rental
Crockett Street SWell Cycle,29.4251562,-98.4882635,bicycle_rental
Geekdom SWell Cycle,29.4267022,-98.4936467,bicycle_rental
USO SWell Cycle,29.4233036,-98.4889917,bicycle_rental
Travis Park SWell Cycle,29.4276542,-98.4895268,bicycle_rental
Weston Center SWell Cycle,29.4284858,-98.4937647,bicycle_rental
Hotel Havana SWell Cycle,29.4308015,-98.4896898,bicycle_rental
San Antonio Central Library SWell Cycle,29.4324332,-98.4923498,bicycle_rental
Milam Park SWell Cycle,29.4263027,-98.4982842,bicycle_rental
Main Plaza SWell Cycle,29.424797,-98.4944453,bicycle_rental
Market Square SWell Cycle,29.4245453,-98.499504,bicycle_rental
Bexar County Garage SWell Cycle,29.4226395,-98.4953365,bicycle_rental
South Alamo at Nueva SWell Cycle,29.4209591,-98.4882601,bicycle_rental
Yanaguana Garden SWell Cycle,29.4191853,-98.4880442,bicycle_rental
South Saint Mary's at South Alamo SWell Cycle,29.4158904,-98.4897387,bicycle_rental
Main at Sheridan SWell Cycle,29.4148951,-98.4969753,bicycle_rental
1111 South Alamo SWell Cycle,29.412297,-98.4919509,bicycle_rental
San Antonio Museum of Art SWell Cycle,29.4370006,-98.4823626,bicycle_rental
101 West Evergreen SWell Cycle,29.4428409,-98.4949026,bicycle_rental
SAC at Candler SWell Cycle,29.4459731,-98.4982789,bicycle_rental
Eco Centro SWell Cycle,29.4460595,-98.4935273,bicycle_rental
2332 North Saint Mary's SWell Cycle,29.4477804,-98.487253,bicycle_rental
Pearl Culinary Gardens SWell Cycle,29.4426251,-98.4801629,bicycle_rental
The DoSeum SWell Cycle,29.4531914,-98.4715392,bicycle_rental
YMCA Tripoint SWell Cycle,29.4544427,-98.4827096,bicycle_rental
SAWS SWell Cycle,29.458413,-98.4805595,bicycle_rental
Stadium Drive at Jesse Jones Rec Area SWell Cycle,29.4594893,-98.4822758,bicycle_rental
Witte @ Parking Garage SWell Cycle,29.4612055,-98.4680715,bicycle_rental
Ace Mart SWell Cycle,29.4109587,-98.4872865,bicycle_rental
1901 South Alamo SWell Cycle,29.4114879,-98.500957,bicycle_rental
423 Blue Star SWell Cycle,29.404505,-98.4908954,bicycle_rental
Freetail Brewery SWell Cycle,29.4016116,-98.4827113,bicycle_rental
Confluence Park SWell Cycle,29.3932013,-98.4974541,bicycle_rental
Mission Road SWell Cycle,29.378456,-98.48893,bicycle_rental
VFW Boulevard SWell Cycle,29.3701139,-98.4769654,bicycle_rental
Mission Park Pavilions SWell Cycle,29.3679482,-98.4762224,bicycle_rental
Padre Park SWell Cycle,29.3619932,-98.4705609,bicycle_rental
Mission San Jose SWell Cycle,29.360126,-98.4796616,bicycle_rental
285 Mission Parkway SWell Cycle,29.3532892,-98.4693955,bicycle_rental
Acequia Park SWell Cycle,29.3467845,-98.4629656,bicycle_rental
Mission San Juan SWell Cycle,29.3342608,-98.4553152,bicycle_rental
Mission Espada SWell Cycle,29.3192941,-98.4510941,bicycle_rental
Indy Coffee,29.5768582,-98.6260734,cafe
P.O.D. Express,29.5829009,-98.6186792,kiosk
P.O.D. Express,29.5842095,-98.6191633,kiosk
P.O.D. Express,29.5845442,-98.6167641,kiosk
P.O.D. Express,29.5858445,-98.6195415,kiosk
The UPS Store,29.5843261,-98.6204119,post_office
Rio's Golden Cut,29.583729,-98.6201075,hairdresser
Subway,29.5832665,-98.6202952,fast_food
Chili's,29.5835324,-98.6210106,restaurant
Rowdy Campus Store,29.5840147,-98.6201772,bookshop
The Marketplace,29.5850346,-98.6185022,convenience
Starbucks,29.5838374,-98.6205044,cafe
Greens to Go,29.5843272,-98.6180569,fast_food
The Rustic,29.6100996,-98.598344,bar
Laser Derm,29.607707,-98.5987397,beauty_shop
Lee Nails,29.6078143,-98.5986029,beauty_shop
Verizon,29.6078766,-98.5985197,mobile_phone_shop
SAS Shoes,29.6079198,-98.5984681,shoe_shop
Sprint,29.6081955,-98.5981409,mobile_phone_shop
AT&T,29.6081326,-98.5982153,mobile_phone_shop
Sport Clips,29.6082515,-98.5980999,hairdresser
The UPS Store,29.6077507,-98.598692,post_office
FedEx Office,29.6080848,-98.5982716,post_office
Acu Bistro Bar,29.6441634,-98.6213721,restaurant
Dunkin' Donuts,29.6443772,-98.6208337,fast_food
Magnolia Pancake Haus,29.5400054,-98.5848945,restaurant
Jack in the Box,29.4463417,-98.540794,fast_food
Starbucks,29.5321943,-98.5739755,cafe
Starbucks,29.5370857,-98.5751986,cafe
Starbucks,29.5408101,-98.5764539,cafe
Nature Viewing Platform,29.5487616,-98.5303701,viewpoint
Dinosaur Tracks,29.5826257,-98.7654798,archaeological
Dinosaur Tracks,29.5826257,-98.7654798,attraction
A.R.T. Massage Body Spa,29.507546,-98.4692785,beauty_shop
Sichuan Garden,29.5437152,-98.5278501,restaurant
Thirsty Horse,29.542777,-98.5274711,bar
La Michoacana Meat Market,29.5433292,-98.5276991,supermarket
Ross,29.5444845,-98.5281613,department_store
Golden Dragon Express,29.542576,-98.5292581,restaurant
Hemisfair Parking Entrance Kiosk,29.417016,-98.4835314,kiosk
Rowdy's Global Kitchen,29.5837361,-98.6205641,fast_food
Slice Pizza and Wings,29.5836557,-98.6207454,fast_food
Smoke Shack,29.4611143,-98.4665324,restaurant
Arneson River Theatre,29.4220733,-98.48874,theatre
JonesN4 Barbell,29.5734648,-98.4365943,sports_centre
Texas Strength Systems (TSS) Barbell,29.5349193,-98.4116587,sports_centre
Body Armor Weightlifting,29.4491513,-98.4749047,sports_centre
Torchy's Tacos,29.6098993,-98.5990141,fast_food
The Local Bar,29.4261092,-98.488587,bar
Playland Pizza,29.426367,-98.4885458,restaurant
La Panaderia,29.4266361,-98.4896144,restaurant
Biga on the Banks,29.4235018,-98.4919919,restaurant
Jack in the Box,29.5426253,-98.5818357,fast_food
First Watch,29.5367255,-98.5666914,restaurant
Estate Coffee,29.4249185,-98.4770277,cafe
Emma Tenayuca,29.4262865,-98.4987637,monument
Restaurant Gwendolyn,29.4284969,-98.4916538,restaurant
Kimura,29.4284975,-98.4914734,restaurant
Commonwealth Coffeehouse,29.4285156,-98.4925778,cafe
Taco Bell,29.551043,-98.5116443,fast_food
KFC,29.5510657,-98.5116611,fast_food
SAC Tech Store,29.4433462,-98.4944197,computer_shop
Vietnam War Memorial,29.4294121,-98.4887671,memorial
Korean War Memorial,29.4298589,-98.4887704,memorial
Element Lounge,29.4680491,-98.5697088,nightclub
Crossroads Bikes,29.5757933,-98.5447253,bicycle_shop
Dunkin' Donuts,29.5758516,-98.5447656,fast_food
Firehouse Subs,29.4368961,-98.708265,fast_food
