name,Lat,Long,fclass
Citi Bike - W 37 St & 10 Ave,40.756626,-73.9979684,bicycle_rental
Citi Bike - W 37 St & 5 Ave,40.7503801,-73.9833899,bicycle_rental
Citi Bike - W 41 St & 8 Ave,40.7564055,-73.9900262,bicycle_rental
Citi Bike - W 42 St & 8 Ave,40.7575699,-73.9909851,bicycle_rental
Citi Bike - W 43 St & 10 Ave,40.7600944,-73.9946184,bicycle_rental
Citi Bike - W 43 St & 6 Ave,40.7552731,-73.9831694,bicycle_rental
Citi Bike - W 44 St & 5 Ave,40.7550025,-73.9801444,bicycle_rental
Citi Bike - W 45 St & 8 Ave,40.7592912,-73.9885965,bicycle_rental
Citi Bike - W 47 St & 10 Ave,40.7626988,-73.9930122,bicycle_rental
Citi Bike - W 49 St & 8 Ave,40.7622721,-73.9878821,bicycle_rental
Citi Bike - W 51 St & 6 Ave,40.7606597,-73.9804205,bicycle_rental
Citi Bike - W 52 St & 11 Ave,40.7672722,-73.9939289,bicycle_rental
Citi Bike - W 52 St & 5 Ave,40.7599226,-73.9764852,bicycle_rental
Citi Bike - W 53 St & 10 Ave,40.7666967,-73.9906173,bicycle_rental
Citi Bike - W 54 St & 9 Ave,40.7660475,-73.9873638,bicycle_rental
Citi Bike - W 56 St & 10 Ave,40.7683957,-73.9887765,bicycle_rental
Citi Bike - W 56 St & 6 Ave,40.7634061,-73.9772248,bicycle_rental
Citi Bike - W 59 St & 10 Ave,40.770466,-73.9878276,bicycle_rental
Citi Bike - Warren St & W Broadway,40.7147343,-74.0090961,bicycle_rental
Citi Bike - Washington Ave & Greene Ave,40.6865007,-73.9656331,bicycle_rental
Citi Bike - Washington Ave & Park Ave,40.6961023,-73.9675104,bicycle_rental
Citi Bike - Washington Park,40.6917823,-73.9737299,bicycle_rental
Citi Bike - Washington Pl & 6 Ave,40.7322412,-74.0002639,bicycle_rental
Citi Bike - Washington Pl & Broadway,40.7290392,-73.9940465,bicycle_rental
Citi Bike - Watts St & Greenwich St,40.7240555,-74.0096597,bicycle_rental
Citi Bike - West St & Chambers St,40.7176259,-74.0131717,bicycle_rental
Citi Bike - West Thames St,40.7083533,-74.0171286,bicycle_rental
Citi Bike - Willoughby Ave & Hall St,40.6919604,-73.9653685,bicycle_rental
Citi Bike - Willoughby Ave & Tompkins Ave,40.694254,-73.9462692,bicycle_rental
Citi Bike - Willoughby Ave & Walworth St,40.6933172,-73.95382,bicycle_rental
Citi Bike - Willoughby St & Fleet St,40.6919215,-73.9813495,bicycle_rental
Citi Bike - Jay St & York St,40.7012804,-73.986805,bicycle_rental
Stephens Pond tent site,43.8187953,-74.4201535,camp_site
O'Neil Flow lean-to,43.8752901,-74.3656171,shelter
Salmon River campsite (unofficial),43.9077808,-74.38543,camp_site
Stephens Pond Lean-To,43.8188531,-74.4205186,shelter
Tirrell Pond lean-to,43.8872484,-74.3786587,shelter
Tirrell Pond tent site,43.8808124,-74.3701408,camp_site
Tirrell Pond tent site,43.8870439,-74.3779782,camp_site
New Long Cheng Chinese Food Take Out & Buffet,43.0379891,-76.14966,fast_food
BP Shop,40.8177652,-73.1187067,convenience
Parsnip,40.8331276,-73.1237573,bar
Windows on the Lake,40.8277271,-73.1161934,restaurant
Five Guys,40.8235479,-73.208658,fast_food
Hallmark,43.1228532,-76.1693038,gift_shop
Liquor,43.1228572,-76.1690931,beverages
Supercuts,43.1228575,-76.1689933,hairdresser
Upstate Nails,43.1228572,-76.1691918,beauty_shop
Hometown Tavern,40.8163498,-73.1186306,bar
Greenport Harbor Brewing Company,41.103635,-72.3586722,pub
Downtown Burger at Five Points Cafe,40.7362454,-73.0825154,restaurant
Burger King,40.7494417,-73.8841164,fast_food
Lake George Regional Chamber of Commerce,43.2727106,-73.6740434,tourist_info
Sotto 13,40.7372924,-73.9991162,restaurant
Kohl's,40.6227676,-73.6419791,department_store
TJ Maxx,42.2797888,-73.7544622,department_store
Subway,43.0520929,-76.1139196,fast_food
Walgreens,43.0908354,-78.969838,pharmacy
Tacos del Barrio,40.6805457,-73.974431,fast_food
Doughnut Plant,40.6806397,-73.9747435,cafe
Shawarma Mia,40.6805925,-73.9744126,fast_food
Dom's Pizza & Subs,42.7838643,-73.7435722,restaurant
Chrissy's Diner,44.0805074,-76.2132494,restaurant
Panera Bread,40.8260738,-73.1084169,fast_food
Lt. Michael P. Murphy Memorial,40.8217667,-73.1184453,memorial
Sachem Deli,40.8248957,-73.112024,restaurant
None,43.8410562,-73.6510734,shelter
Super Stop & Shop,40.8303607,-73.0955258,supermarket
Brownstone,40.8264763,-73.1055304,pub
Mamma Cucina's,40.8310445,-73.0871037,restaurant
Island Empanada,40.8321809,-73.088107,restaurant
7-Eleven,40.8304399,-73.090274,convenience
Subway,40.830937,-73.0881229,fast_food
Boston Market,40.8318846,-73.0870019,fast_food
Strathmore Bagels,40.832116,-73.0885629,restaurant
Deep End of the Sandbox,40.8315013,-73.0853141,toy_shop
CVS Pharmacy,40.8325729,-73.0825675,pharmacy
Lake Rock Diner,40.8320514,-73.0858988,restaurant
"Brother's, The Police Store",40.8328165,-73.0379543,clothes
The Cheesecake Factory,40.864138,-73.1324982,restaurant
Bahama Breeze,40.8625761,-73.1334423,restaurant
California Pizza Kitchen,40.8640404,-73.1330025,restaurant
Dick's Sporting Goods,40.8642881,-73.1338018,sports_shop
Food Court,40.8632696,-73.1296819,food_court
Macy's,40.8653021,-73.1278794,department_store
Barnes & Noble,40.8642757,-73.1319457,bookshop
Bonefish Grill,40.864349,-73.1315004,restaurant
Disney Store,40.8650549,-73.1306904,gift_shop
P.F. Chang's,40.8643855,-73.1311195,restaurant
Whole Foods Market,40.8697741,-73.1258268,supermarket
Jared,40.870585,-73.1273074,jeweller
CNY Sales,43.0926921,-76.194017,computer_shop
Bank of America,40.8613133,-73.1229754,bank
DSL,40.8597322,-73.1257028,shoe_shop
Raymour and Flanigan Furniture,40.8636128,-73.1226101,department_store
JCPenney,40.8633956,-73.1234712,department_store
Bob's Discount Furniture,40.860908,-73.1298499,department_store
7-Eleven,40.8322506,-73.1353273,convenience
Smokey Bones,40.8127074,-73.1007733,restaurant
Burger King,40.7816757,-73.0370132,fast_food
Savers Thrift Store,40.7717943,-73.0509794,department_store
A.C. Moore,40.7702771,-73.0648241,department_store
Big Lots,40.7695702,-73.0681876,department_store
Stop & Shop,40.7694544,-73.0703334,supermarket
Upstate Specialty Services At Harrison Center,43.0435904,-76.1434465,clinic
Buffalo Wild Wings,40.8574221,-73.0817639,restaurant
Ssambap Korean BBQ,40.8759886,-73.1205142,restaurant
JR's Steakhouse (Historical),40.876852,-73.119229,restaurant
Red Tiger Dumpling House,40.8771564,-73.1188215,restaurant
Subway,40.8755947,-73.1205166,fast_food
Duane Reade,40.8765964,-73.1188215,pharmacy
Kearny Bank,40.6681402,-73.9873705,bank
Reyes Deli & Grocery,40.6672794,-73.9915621,convenience
Suffolk County Vietnam Veterans Memorial,40.8481727,-73.0177506,monument
"92nd Street Y, New York",40.7830439,-73.9527658,arts_centre
The Phantom Gardener,41.9543817,-73.8966553,garden_centre
Harvest Restaurant,43.3363979,-73.6531411,restaurant
Los Papi's,40.7021022,-73.9845254,restaurant
Dead Letter No. 9,40.7159838,-73.9649064,bar
Kimchi Grill,40.6751058,-73.9634154,fast_food
Hamburg Fairgrounds,42.7378833,-78.8142927,attraction
CCC Camp Seneca,42.2243617,-78.7003533,camp_site
Cafe One Eleven,42.757786,-73.8190678,restaurant
Crossroads Brewery,42.2605541,-73.8100641,pub
Starbucks,40.7530185,-73.9772838,cafe
Starbucks,42.7714221,-73.8232415,cafe
Red Roof Inn Buffalo,42.7403264,-78.8491781,hotel
Cafe Rustica,44.2943475,-74.0101443,restaurant
Calexico,40.6742831,-73.9822458,restaurant
Bonnie's Grill,40.6743282,-73.982202,restaurant
Kos Kaffe,40.674634,-73.9815568,cafe
High Dive,40.6749501,-73.9812915,bar
Lotus Vietnamese Sandwiches,40.6755263,-73.9809032,fast_food
St. George Tavern,40.7084159,-74.0142036,restaurant
Exchange Dental,40.7068085,-74.0127792,dentist
Ropes Course,43.1367735,-75.2313905,park
Burger King,40.7049052,-74.0125313,fast_food
The Cauldron,40.7043498,-74.0104603,restaurant
Shadows and Flags,40.7077735,-74.0080664,artwork
Charlton Urgent Care,42.9735458,-74.0302778,clinic
"University at Albany, State University of New York",42.684179,-73.8260352,university
McDonald's,44.2282997,-74.4625976,fast_food
Carriage House,41.8141249,-74.7599457,ruins
First Impression Salon & Day Spa,42.9835768,-76.3403438,beauty_shop
Subway,42.9837535,-76.3404242,fast_food
La Famosa,40.7118359,-73.9609792,convenience
Aden Organic,40.7113927,-73.9597454,convenience
El Puente Leaders for Peace and Justice,40.7108051,-73.9596013,community_centre
Meyers Bageri,40.7143881,-73.95913,cafe
Citi Bike - Tompkins Ave & Hopkins St,40.6995768,-73.9470868,bicycle_rental
The Royal Palms Shuffleboard Club,40.6787406,-73.9868491,bar
White Rock,42.1693715,-75.1184657,attraction
Town of Walton Water Supply,42.1712205,-75.1193402,water_works
Seventh Lake House Restaurant,43.7405951,-74.7551615,restaurant
SUNY-Downstate School of Public Health,40.6554658,-73.9456864,school
Captain Bill's,42.383902,-76.8754384,gift_shop
Seneca Harbor Station,42.3837257,-76.8748898,restaurant
Watkins Glen Harbor Hotel,42.3832859,-76.8737352,hotel
Harris Hill Scenic Overlook,42.1237688,-76.9045848,viewpoint
Spicer Bay School,44.2540026,-76.0339815,school
Valley Grocery,44.1917857,-73.7868357,convenience
Adirondack Trail Inn,44.3094867,-73.7866325,motel
Dunkin',42.9378095,-74.1795772,fast_food
Western New York Vietnam Veterans Monument,42.8784388,-78.8823407,monument
Taunton Fire Department,43.0268874,-76.2171364,fire_station
Walgreens,43.2080997,-76.8151242,pharmacy
Bob's Big M,43.2195656,-76.8132556,supermarket
Sunoco,43.2213745,-76.816358,convenience
Pit Stop Laundry Plaza,43.2213308,-76.8161597,convenience
Red Apple Food Mart,43.2216529,-76.8173016,convenience
United States Post Office,43.2703769,-76.9833333,post_office
Sodus Point Fire Department,43.2701953,-76.986599,fire_station
Sodus Point Community Center,43.2699967,-76.9871234,community_centre
Fireman's Field,43.2315783,-77.0621597,park
Play the Game Read the Story,43.0586199,-76.1567828,bookshop
The Spaghetti Warehouse,43.0585864,-76.1568843,restaurant
Russell Speeder's,41.2299447,-73.7094932,car_wash
7-Eleven,40.7696199,-73.8864428,convenience
Onondaga,43.2462592,-77.4592856,shelter
Seneca,43.2461217,-77.456214,shelter
Yellow Deli,42.4394651,-76.4974934,cafe
Community Room,42.4394308,-76.4972998,community_centre
Autumn Leaves Bookstore,42.4394182,-76.4982895,bookshop
Chic's,41.9372611,-74.0169748,pub
The Hot Spot,41.9371986,-74.0167322,sports_centre
Cricket Wireless,41.9372361,-74.0168778,mobile_phone_shop
JK's Wine and Liquor,41.9375585,-74.018309,beverages
Sunset Beach Tanning,41.9374435,-74.0208395,beauty_shop
Plaza Barber,41.9374007,-74.0174986,hairdresser
Health Quest,41.9372389,-74.0200453,clinic
CardSmart,41.937685,-74.0188005,stationery
Scanlon's Dry Cleaners,41.9378555,-74.0194625,laundry
B 'n B Bagels,41.9377014,-74.018864,cafe
B 'n B Bagels,41.9377014,-74.018864,bakery
Savona’s Plaza Pizza,41.9378817,-74.0195642,restaurant
Brown's Florist,41.9374255,-74.017595,florist
Chase,41.9374752,-74.0177879,bank
Nail Tek,41.9375414,-74.018045,beauty_shop
Trumansburg Post Office,42.5417161,-76.6654301,post_office
Trumansburg Optical,42.5420323,-76.6618429,optician
Tompkins Community Bank,42.5423138,-76.66264,bank
Colonial Laundromat,42.5417214,-76.6621109,laundry
Shur Save,42.534522,-76.6416639,supermarket
One Green Horse,42.5420384,-76.6618692,bookshop
Creekside Cafe,42.5418953,-76.6623845,restaurant
Plato's Closet,42.4310855,-76.5120564,clothes
Sushi Hibachi,42.4308155,-76.512058,restaurant
Inn at the Grist Iron,42.4697973,-76.8649262,guesthouse
Wilderness Inn Restaurant Bar,44.3784018,-73.8340519,alpine_hut
Ward Brook Lean-to,44.176846,-74.17053,shelter
Blueberry Lean-to,44.182738,-74.1847108,shelter
McDonald's,44.0351988,-75.8422989,fast_food
U-B's Mercantile,44.205681,-75.0722684,convenience
U-B's Mercantile,44.2058038,-75.072326,fast_food
Coenties Ship,40.7034823,-74.0105202,artwork
None,42.8894459,-78.893415,shelter
None,42.8889738,-78.8925695,shelter
Petite Maman,40.7428227,-73.9355534,cafe
The New Great Wall,42.9294425,-75.8499185,restaurant
Collins Gifford Road trailhead,43.2123413,-74.2084579,tourist_info
Northville Placid Trail Southern Terminus Arch,43.2256498,-74.171598,artwork
Price Chopper,42.7088521,-73.7757301,supermarket
None,41.9554813,-73.9229355,shelter
Cabin,41.9539647,-73.9236516,shelter
Mount Rutsen Fire Tower,41.9565717,-73.9269348,observation_tower
None,41.9567864,-73.9253625,shelter
Dewitt Park Farmers Market,42.441504,-76.4988083,market_place
HSBC,40.7390978,-73.9833354,bank
Aloha Alley,40.7027939,-73.9908031,restaurant
Moe's Southwest Grill,42.4264075,-76.5119879,fast_food
Enterprise,42.4438582,-76.5108689,car_rental
The Fish Friar,43.0616358,-76.2212218,fast_food
Mockingbird Paperie,42.4397025,-76.4975883,stationery
The Cellar d'Or,42.439682,-76.4978409,beverages
US Post Office Erieville 13061,42.8520073,-75.7554141,post_office
Buffalo Harbor Light,42.8706871,-78.9023183,lighthouse
North Entrance Light 6,42.8741707,-78.895875,tower
West Breakwater Light,42.874953,-78.9053635,tower
Buffalo Harbor North Entrance Light 5,42.876534,-78.8980148,tower
Old Breakwater North End Light,42.8776104,-78.8989203,tower
Horseshoe Reef Light (Ruins),42.8812876,-78.9151179,tower
Light 4,42.8337653,-78.8673899,tower
Light 3,42.8354145,-78.8673137,tower
Light 2,42.8358349,-78.8745585,tower
Buffalo Coast Guard Slip Light,42.877315,-78.8908915,tower
Buffalo River Light 2,42.8779713,-78.8896042,tower
Domino's,40.7443718,-73.979425,fast_food
Leonetta,40.7445472,-73.9808994,restaurant
Meridiani,40.7450693,-73.9808619,furniture_shop
Fairway Market,40.7423053,-73.977245,supermarket
TD Bank,40.7430721,-73.976667,bank
Kips Bay Wine & Liquor,40.7434181,-73.9771158,beverages
Kips Bay Deli,40.7424812,-73.9777941,convenience
Haystack/McKenzie,44.3110014,-74.0573492,tourist_info
McKenzie/JackRabbit,44.3218362,-74.0405562,tourist_info
None,42.8890872,-78.891371,shelter
Eyecare of CNY,42.9258661,-75.8398573,optician
Cazenovia Dental,42.9262658,-75.8427691,dentist
Upstate Animal Clinic,42.9277381,-75.8410894,veterinary
Thomas Kozlowski DDS,42.9292644,-75.8528142,dentist
AJ’s Archery,42.9119336,-75.8101117,sports_shop
Citibank,40.7048219,-74.0144286,bank
The Berkshire Bank,40.7052067,-74.0140038,bank
Indulge,42.5984042,-76.180082,cafe
Indulge,42.5984042,-76.180082,bakery
Rite Aid,42.5986428,-76.1661007,pharmacy
Coffee Mania,42.5984223,-76.1669723,cafe
Grafton Lakes State Park,42.770296,-73.4641362,park
Markowitz Florist,43.0490841,-76.150929,florist
Otro Cinco,43.0492951,-76.1509424,restaurant
CFCU,42.4429094,-76.5082513,bank
Veterinary Care of Ithaca,42.4425818,-76.5092629,veterinary
Midwood Flats,40.6596154,-73.960389,pub
Cazenovia Animal Hospital,42.9194874,-75.8138086,veterinary
Dickinson Hill Fire Tower,42.7937586,-73.4140267,observation_tower
Nida's Royal Market & Deli,40.6619665,-73.982152,convenience
Brooklyn Sandbox,40.6641963,-73.9874435,kindergarten
Takahachi,40.7165871,-74.0079257,restaurant
Beer Town,40.6727522,-73.843759,beverages
Dragon City,41.5548125,-74.4390717,restaurant
"Swick Chiropractic Office, LLC",42.929527,-75.8495053,doctors
St. Joseph's Physicians Family Medicine - The Heritage Group,42.9287283,-75.8500804,doctors
Harry's Italian,40.7075376,-74.0068533,restaurant
Two,40.707727,-74.0068037,artwork
Ryan Maguire’s,40.7081693,-74.0051431,pub
Emmy Squared,40.771011,-73.9874576,restaurant
Duane Reade,40.7706209,-73.9876967,pharmacy
Abbey Road Wines & Spirits,40.7694159,-73.9885711,beverages
Bagel Market,40.7693396,-73.9886262,cafe
Subway,40.767656,-73.9832802,fast_food
Duane Reade,40.7674908,-73.9828738,pharmacy
Justino's Pizza,40.7695822,-73.9884521,restaurant
Halal,40.7699473,-73.9881217,restaurant
Nails,40.7677969,-73.9836387,beauty_shop
Red Cork,40.767821,-73.9836723,bar
The Jin,40.7685706,-73.9887358,restaurant
Beijing,40.7686619,-73.9886693,restaurant
European Wax Center,40.7672133,-73.9835837,beauty_shop
Perfect Brows,40.7680247,-73.9854145,beauty_shop
Pan's Nail,40.7686935,-73.9886456,beauty_shop
1 2 3 Burger Shot Beer,40.7648448,-73.9914632,bar
Balwi Food Mart,43.0619239,-76.1450666,convenience
Benjamin's LaCantina Tavern,43.0607649,-76.1454352,bar
Blue Market,43.0640109,-76.1471298,convenience
Butternut Bottle & Can Return,43.0623869,-76.1445283,recycling_glass
Family Food Market,43.0622265,-76.144337,convenience
Metro by T-Mobile,43.0609892,-76.1456161,mobile_phone_shop
Northside Pizza,43.0615302,-76.1448634,fast_food
Phone Express,43.0617012,-76.1447123,computer_shop
Smokey's Grocery & News,43.0605394,-76.1456137,convenience
Eastside Community Police Center,43.0419229,-76.1192447,police
"Family Care Medical Group, PC",42.9831622,-76.3368249,doctors
Angelina's,41.4181422,-73.9525807,restaurant
Heritage Grand Bakery,40.7524164,-73.9826396,bakery
Starbucks,40.7711856,-73.9568688,cafe
DLI Nail,40.7709628,-73.957045,beauty_shop
Treehaus Wine and Liquor,40.7590746,-73.995636,beverages
Sip + Co.,40.764814,-73.9759888,cafe
Moscot,40.7384625,-73.9962727,optician
FIKA 7th Avenue,40.7417954,-73.9970742,cafe
FIKA Grand Central,40.7510046,-73.9765387,cafe
FIKA Tribeca & Chocolate Factory,40.723711,-74.0104259,cafe
FIKA 9th Avenue,40.7458278,-74.0015707,cafe
Dunkin',40.747329,-73.9814918,fast_food
Prestige Car Rental,40.7453834,-73.9796596,car_rental
Blank Street Coffee,40.7447183,-73.9790898,cafe
7-Eleven,40.7448641,-73.9789977,convenience
Windsor Wine Shop,40.7447595,-73.9790567,beverages
Omakase 33,40.7454859,-73.9793446,restaurant
New Absolute III Inc. Laundromat - Dry Clean,40.7455125,-73.9794081,laundry
Tony Lugos,40.7455633,-73.9795293,hairdresser
Le Parisien,40.7454071,-73.9791565,restaurant
Cask,40.745353,-73.9790274,restaurant
Phoshime,40.7453806,-73.9790932,restaurant
Matto Espresso,40.7450755,-73.9789117,cafe
2nd Ave Deli,40.7451818,-73.9791899,restaurant
Zipcar,40.7440329,-73.9803501,car_sharing
Budget,40.7439893,-73.9802455,car_rental
Northeast Pizza,42.4794973,-76.4776509,restaurant
Ithaca Tofu Food Market,42.4795002,-76.4774705,greengrocer
Cayuga Shoreline,42.6400371,-76.6929175,restaurant
Cayuga Shoreline,42.6400371,-76.6929175,convenience
Cayuga Lake Creamery,42.6165452,-76.6958882,fast_food
Nice and Clean Laundromat,42.4795008,-76.477984,laundry
Scale House Brewery,42.479495,-76.4778202,pub
Catskill Maker Syndicate,42.2165248,-73.8712274,community_centre
Modern Malt,43.0480192,-76.153421,restaurant
A&E and SNY Surgery Center,43.0517523,-76.0712724,doctors
Cricket Wireless,43.054991,-76.0727265,mobile_phone_shop
DeWitt Styling Shop,43.0514017,-76.0710393,hairdresser
Drs. Kavanagh & Marshall Optometrists,43.0510721,-76.0711546,optician
Image Professionals Salon and Day Spa,43.0513191,-76.0709468,hairdresser
Northeast Orthodontic Associates,43.0555458,-76.073186,doctors
Frameology Optical,43.0513592,-76.0709914,optician
Carousel Food Court,43.0694967,-76.1739538,food_court
The Wildcat Sports Pub,43.0528194,-76.260602,pub
Signarama,42.4390976,-76.5081745,stationery
Chelsa Inn Hotel,40.7386731,-73.9945722,hotel
M&T Bank,43.0377614,-78.8226029,bank
Dr. David Konys,42.9273125,-75.852463,dentist
Brae Loch Inn,42.9302296,-75.8589135,restaurant
Napoli,42.4392634,-76.4935103,restaurant
Ithaca Coffee Company,42.4390524,-76.4939904,cafe
Ithaca Coffee Company,42.4390524,-76.4939904,beverages
New York State Police Substation Morrisville,42.8984022,-75.6373955,police
Morrisville Fire Department,42.8984468,-75.6432857,fire_station
United States Post Office,42.8982598,-75.6462076,post_office
US Post Office Worcester NY,42.5901773,-74.7557494,post_office
Betty Boop's Diner,42.6445281,-73.7599857,restaurant
AT Sushi,43.0550828,-76.085739,restaurant
Empire Visionworks,43.0556281,-76.089766,optician
Ryan's Nails,43.0551204,-76.0862348,beauty_shop
Tian Tang Spa,43.0550935,-76.0855394,beauty_shop
Shawarma Paradise,43.055077,-76.0859533,restaurant
Syracuse Liquor,43.0551643,-76.0844894,beverages
Shear Luxury Salon,43.0551085,-76.0861586,hairdresser
Hometown Memory Szechuan Cuisine,43.0544118,-76.0847963,fast_food
Dolores,40.6838525,-73.9438589,restaurant
Mighty Oak Roasters,40.7735017,-73.9168591,cafe
Bed-Vyne Wine & Spirits,40.6845915,-73.9440203,beverages
Bed-Vyne Brew,40.6848033,-73.9443877,bar
Wadadli Jerk,40.6847775,-73.9445852,fast_food
Izakaya Tenzo,40.6863711,-73.954677,restaurant
Saraghina Bakery,40.6835685,-73.9354336,bakery
Selune,40.6833984,-73.9349918,bar
Bar LunAtico,40.6834279,-73.9346897,bar
Seneca Falls Middle School,42.9206333,-76.7988659,school
Bagelsmith,40.7139547,-73.9492036,cafe
Northern Bell,40.7139985,-73.9485715,bar
Napoli Bakery,40.7140159,-73.9484837,bakery
Pomp & Circumstance,40.7142599,-73.9495378,restaurant
Fortunato Brothers,40.7137679,-73.9461019,cafe
Shiro,40.7139261,-73.9499959,restaurant
Nice N Easy,42.9145545,-75.3798872,convenience
New York State Police Substation,42.8842174,-75.1934836,police
Dave's Auto Sales,43.015713,-76.1406586,car_dealership
Sumner Cafe,40.6806646,-73.9374162,restaurant
McDonald's,40.6762519,-73.8907053,fast_food
Associated Supermarket,40.6795004,-73.8928122,supermarket
Organic Fresh Deli & Juice Bar,40.6909199,-73.9543353,convenience
Baron's,40.690974,-73.9538595,restaurant
Geneseo Theaters,42.795289,-77.7926167,cinema
L'Antagoniste,40.685021,-73.9296624,restaurant
"Sincerely, Tommy",40.6860654,-73.944293,clothes
Dick and Jane's Bar Room,40.6825599,-73.9292069,bar
Cocktail Bedstuy,40.6829954,-73.9406121,bar
Anchor Coffee,40.6841002,-73.941024,cafe
Dynaco,40.6866696,-73.9547327,bar
Garnacha Bite,40.6832763,-73.9382816,restaurant
Pio Pio,40.7453465,-73.9776289,restaurant
Nom Nam,40.7453284,-73.9775857,restaurant
Mira,40.7454038,-73.9777651,restaurant
Hart's,40.6814612,-73.9558777,restaurant
Tip-Top,40.6838165,-73.9563662,bar
Witches Village Cafe,43.0911205,-73.4994182,cafe
Shokudo,40.7460811,-73.9794459,restaurant
Cafe Calaca,40.6814746,-73.9555748,cafe
Doris,40.6813398,-73.9573615,bar
Chirp,40.753407,-73.9959271,fast_food
Dunkin',40.752457,-73.9945257,fast_food
Chipotle,40.752356,-73.9943175,fast_food
Albertson Hardware Store and Paint,40.753791,-73.6533182,doityourself
Cossayuna Fire Volunteer Department,43.1852918,-73.4252813,fire_station
United States Post Office,43.1824953,-73.4301149,post_office
Montour Falls Fire Department,42.3455735,-76.8476265,fire_station
United States Post Office,42.3459005,-76.8482247,post_office
Jerlando's Pizza,42.3461355,-76.848596,restaurant
Advanced Family Chiropractic,42.3464596,-76.8469537,clinic
Chemung Canal Trust Company,42.3460392,-76.8479051,bank
Cook Mansion Bed & Breakfast,42.3440621,-76.8493518,hotel
Golden Chopstick,40.6718537,-73.9573738,fast_food
Starbucks,40.6711037,-73.9576449,cafe
Veggies Natural Juice Bar,40.6719936,-73.957329,fast_food
Mr. Kale,40.6730285,-73.9572738,greengrocer
"Ambition Coffee & Eatery, Inc",42.813293,-73.9408301,cafe
Green Acres Tavern,43.1031677,-73.5185421,restaurant
Battenkill Motors,43.1034697,-73.5197885,car_dealership
Glens Falls National Bank,43.1027164,-73.5154831,bank
Lego,40.7417606,-73.9896656,toy_shop
Super Pollo,40.680154,-73.8929493,restaurant
Kennedy Fried Chicken,40.6779219,-73.8917768,fast_food
105-Ten Bar & Grill,41.1524433,-73.8282269,bar
Andrey's,43.0330088,-76.0208299,hairdresser
Every Body Bras,43.0329852,-76.0204688,clothes
VS Nails,43.0330575,-76.0206966,beauty_shop
TD Bank,40.8678994,-73.9211496,bank
None,42.7762421,-77.6120645,shelter
Visage,43.0358563,-76.064782,beauty_shop
HairLounge,43.0542901,-76.095687,hairdresser
Han's Oriental Supermarket,43.0551363,-76.0970712,supermarket
streeTgame,43.0537168,-76.1006557,shoe_shop
Spay and Neuter Syracuse,43.0538414,-76.0997365,veterinary
Oasis Mediterranean Market,43.0539636,-76.09838,supermarket
Collins Barber & Beauty Shop,43.0540519,-76.0977091,hairdresser
Karaoke & Screen Golf,43.0553002,-76.0965958,nightclub
Secret Garden,43.0551392,-76.0969298,restaurant
Syracuse Bicycle,43.0534333,-76.1023143,bicycle_shop
Syracuse Nails & Spa,43.0543467,-76.0951909,beauty_shop
Tous les Jours,43.0549752,-76.0965744,cafe
Tous les Jours,43.0549752,-76.0965744,bakery
Red Chili Restaurant,43.0541731,-76.0962459,restaurant
Kudos Medical,43.0359388,-76.0647904,doctors
Hertz,40.7533015,-73.9689535,car_rental
Alpian's Cleaners,40.753209,-73.9681688,laundry
Elite Food Bar,40.7531876,-73.9681205,restaurant
Permanent Mission of Singapore to the United Nations,40.7531115,-73.9685297,embassy
Residence Inn,42.8690788,-73.7751832,hotel
Dunkin' Donuts,40.8112019,-73.1253508,fast_food
Lakeland Pharmacy,40.8072752,-73.1230584,pharmacy
Sal's Pizzeria,40.8066271,-73.1246852,restaurant
Dunkin',40.8084502,-73.1063637,fast_food
Bagels & Such,40.8082716,-73.1063235,fast_food
Parisi Bakery,40.7621666,-73.9254791,restaurant
None,43.5234904,-73.2537631,fire_station
Waiting for the Night Train,43.0518885,-76.1401585,artwork
Lucky Foot Spa,43.0541704,-76.0963147,beauty_shop
Dick's Sporting Goods,42.1047268,-75.8899687,sports_shop
Yardiman,40.7604575,-73.9224682,optician
Three E- Taste of Thai,40.7604886,-73.9225318,restaurant
Astoria Bier and Cheese,40.7605169,-73.922588,bar
Sac's,40.7565846,-73.9247804,restaurant
Poco,40.722528,-73.9828993,restaurant
Carnitas Ramirez,40.7224776,-73.982765,restaurant
Sunday Morning,40.7224756,-73.9829662,cafe
Maretta,40.7223864,-73.9830235,restaurant
Lower East Side People's Federal Credit Union,40.7227145,-73.9827775,bank
Ben's Deli Grocery,40.7225632,-73.9831978,convenience
4th Street Deli,40.7231548,-73.9826986,supermarket
Duane Reade,40.7221506,-73.9834658,pharmacy
Kolkota Chai Company,40.7229149,-73.9832351,cafe
d.b.a.,40.7243345,-73.9880064,bar
Southwest Porch,40.7536535,-73.984378,cafe
Bryant Park Public Restroom,40.7540507,-73.9826414,toilet
Residence Inn The Bronx,40.8499662,-73.8425161,hotel
Hilton Garden Inn,40.6656779,-73.8062886,hotel
Gate Hotel,40.6657051,-73.8067036,hotel
La Loteria,40.7307928,-74.004204,restaurant
MacDougal Street Ale House,40.7299133,-74.0004358,pub
Meskerem,40.7299814,-74.0003769,restaurant
District Tap House,40.7540893,-73.9904351,bar
Tikka Indian Grill,40.714407,-73.9607584,restaurant
The Craic,40.7186039,-73.9549145,pub
Qi Thai Grill,40.7186299,-73.9562472,restaurant
The Bean,40.7200547,-73.9551628,cafe
